id_data,InvoiceNo,StockCode,Quantity,UnitPrice,Country
8446,537135,22141,3.0,2.1,United Kingdom
8447,537135,84997D,2.0,3.75,United Kingdom
8448,537135,84997B,1.0,3.75,United Kingdom
8449,537136,20894,1.0,2.95,United Kingdom
8450,537136,85018D,1.0,2.55,United Kingdom
8451,537136,21413,1.0,1.25,United Kingdom
8452,537136,79149B,1.0,0.42,United Kingdom
8453,537136,21682,4.0,4.95,United Kingdom
8454,537136,78034B,1.0,1.95,United Kingdom
8455,537136,22894,1.0,8.5,United Kingdom
8456,537136,79151B,1.0,0.42,United Kingdom
8458,537136,22694,1.0,2.1,United Kingdom
8459,537136,21664,4.0,3.75,United Kingdom
8460,537136,71406C,1.0,0.42,United Kingdom
8461,537136,21090,2.0,0.85,United Kingdom
8462,537136,85049A,2.0,1.25,United Kingdom
8463,537136,21209,1.0,1.65,United Kingdom
8464,537136,22354,4.0,3.75,United Kingdom
8465,537136,22222,1.0,4.95,United Kingdom
8466,537136,17107D,2.0,2.55,United Kingdom
8467,537136,21635,1.0,3.75,United Kingdom
8468,537136,84952C,1.0,3.75,United Kingdom
8469,537136,84952B,2.0,3.75,United Kingdom
8470,537136,21231,2.0,1.25,United Kingdom
8471,537136,21428,1.0,4.25,United Kingdom
8472,537136,21034,2.0,0.95,United Kingdom
8473,537136,84988,1.0,1.45,United Kingdom
8475,537136,15036,12.0,0.75,United Kingdom
8476,537136,35471D,2.0,1.25,United Kingdom
8477,537136,21467,1.0,3.75,United Kingdom
8479,537136,71477,3.0,3.25,United Kingdom
8480,537136,21982,12.0,0.29,United Kingdom
8481,537136,21983,12.0,0.29,United Kingdom
8483,537136,21985,12.0,0.29,United Kingdom
8484,537136,21980,12.0,0.29,United Kingdom
8485,537136,21351,18.0,5.95,United Kingdom
8486,537137,84832,16.0,0.85,United Kingdom
8487,537137,22469,8.0,1.65,United Kingdom
8489,537137,22630,3.0,1.95,United Kingdom
8490,537137,22470,3.0,2.95,United Kingdom
8491,537137,21231,3.0,1.25,United Kingdom
8492,537137,21157,11.0,2.1,United Kingdom
8493,537137,47591D,6.0,1.95,United Kingdom
8494,537137,35653,5.0,2.95,United Kingdom
8495,537137,84836,5.0,1.25,United Kingdom
8496,537137,84946,18.0,1.25,United Kingdom
8497,537137,21155,2.0,2.1,United Kingdom
8498,537137,47559B,4.0,1.25,United Kingdom
8499,537137,22348,10.0,0.85,United Kingdom
8500,537137,22792,1.0,0.85,United Kingdom
8501,537137,22791,1.0,1.25,United Kingdom
8502,537137,22560,2.0,1.25,United Kingdom
8503,537137,21154,8.0,1.25,United Kingdom
8504,537137,84971S,9.0,0.85,United Kingdom
8505,537137,82578,4.0,0.55,United Kingdom
8506,537137,82600,2.0,2.1,United Kingdom
8507,537137,82580,4.0,0.55,United Kingdom
8508,537137,71477,4.0,3.25,United Kingdom
8509,537137,21232,2.0,1.25,United Kingdom
8510,537137,84970S,12.0,0.85,United Kingdom
8511,537137,21421,3.0,1.25,United Kingdom
8512,537137,21422,3.0,0.85,United Kingdom
8513,537137,22457,2.0,2.95,United Kingdom
8514,537137,85130A,1.0,1.65,United Kingdom
8515,537137,85130D,5.0,1.65,United Kingdom
8516,537137,22728,1.0,3.75,United Kingdom
8517,537137,84879,13.0,1.69,United Kingdom
8518,537137,21494,4.0,1.25,United Kingdom
8519,537137,21257,2.0,7.95,United Kingdom
8520,537137,21260,4.0,3.25,United Kingdom
8521,537137,15039,3.0,0.85,United Kingdom
8522,537137,22494,6.0,1.25,United Kingdom
8523,537137,84970L,3.0,0.95,United Kingdom
8524,537137,84978,6.0,1.25,United Kingdom
8525,537137,84569D,6.0,1.25,United Kingdom
8526,537137,22175,1.0,2.95,United Kingdom
8527,537137,22300,1.0,2.55,United Kingdom
8528,537137,22301,1.0,2.55,United Kingdom
8529,537137,84050,4.0,1.65,United Kingdom
8530,537137,22464,3.0,1.65,United Kingdom
8533,537137,72351A,2.0,2.1,United Kingdom
8534,537137,22667,3.0,2.95,United Kingdom
8535,537137,22646,4.0,1.45,United Kingdom
8536,537137,20971,4.0,1.25,United Kingdom
8537,537137,85185B,1.0,2.95,United Kingdom
8538,537137,22666,4.0,2.95,United Kingdom
8539,537137,84921,1.0,3.75,United Kingdom
8540,537137,20972,5.0,1.25,United Kingdom
8541,537137,20725,4.0,1.65,United Kingdom
8542,537137,20719,2.0,0.85,United Kingdom
8543,537137,20724,4.0,0.85,United Kingdom
8544,537137,22355,10.0,0.85,United Kingdom
8545,537137,22383,4.0,1.65,United Kingdom
8546,537137,22381,3.0,2.1,United Kingdom
8547,537137,20728,3.0,1.65,United Kingdom
8548,537137,20723,4.0,0.85,United Kingdom
8549,537137,85099F,1.0,1.95,United Kingdom
8550,537137,20727,2.0,1.65,United Kingdom
8552,537138,22571,6.0,0.85,United Kingdom
8553,537138,22572,8.0,0.85,United Kingdom
8554,537138,22577,6.0,0.85,United Kingdom
8555,537138,22154,10.0,0.42,United Kingdom
8556,537138,84029G,3.0,3.75,United Kingdom
8557,537138,22114,2.0,3.95,United Kingdom
8558,537138,22835,2.0,4.65,United Kingdom
8559,537138,22082,5.0,1.65,United Kingdom
8560,537138,21733,3.0,2.95,United Kingdom
8561,537138,85123A,3.0,2.95,United Kingdom
8562,537138,22732,5.0,1.25,United Kingdom
8563,537138,22733,5.0,1.25,United Kingdom
8564,537138,22738,3.0,1.65,United Kingdom
8565,537138,22736,3.0,1.65,United Kingdom
8566,537138,22737,3.0,1.65,United Kingdom
8567,537138,22739,5.0,1.65,United Kingdom
8570,537138,22436,6.0,0.65,United Kingdom
8571,537138,22439,10.0,0.65,United Kingdom
8572,537138,22434,4.0,1.95,United Kingdom
8573,537138,84508C,4.0,2.55,United Kingdom
8574,537138,84508B,4.0,2.55,United Kingdom
8575,537138,22746,2.0,2.1,United Kingdom
8576,537138,22745,2.0,2.1,United Kingdom
8577,537138,22748,2.0,2.1,United Kingdom
8578,537138,84754,12.0,1.25,United Kingdom
8579,537138,22909,8.0,0.85,United Kingdom
8580,537138,22801,4.0,3.75,United Kingdom
8581,537138,22173,2.0,2.95,United Kingdom
8582,537138,22795,2.0,6.75,United Kingdom
8583,537138,22086,4.0,2.95,United Kingdom
8584,537138,22910,6.0,2.95,United Kingdom
8586,537139,22595,12.0,0.85,United Kingdom
8587,537139,22574,12.0,0.85,United Kingdom
8588,537140,M,1.0,0.42,United Kingdom
8589,537140,M,1.0,0.85,United Kingdom
8590,537140,90086,1.0,0.85,United Kingdom
8591,537140,84827,1.0,0.65,United Kingdom
8592,537140,62018,1.0,1.95,United Kingdom
8593,537140,22488,1.0,1.65,United Kingdom
8594,537140,20685,1.0,7.95,United Kingdom
8595,537140,16011,5.0,0.21,United Kingdom
8596,537140,85179A,1.0,4.65,United Kingdom
8597,537140,22669,2.0,2.95,United Kingdom
8598,537140,22352,1.0,2.55,United Kingdom
8599,537140,22477,2.0,1.25,United Kingdom
8600,537140,22633,1.0,2.1,United Kingdom
8601,537140,21785,1.0,0.85,United Kingdom
8602,537140,21786,1.0,0.42,United Kingdom
8603,537140,21787,1.0,0.85,United Kingdom
8604,537140,21982,3.0,0.29,United Kingdom
8605,537140,20973,4.0,0.65,United Kingdom
8606,537140,22174,1.0,1.65,United Kingdom
8607,537140,21650,2.0,0.65,United Kingdom
8608,537140,22951,1.0,0.55,United Kingdom
8609,537140,21650,3.0,0.65,United Kingdom
8610,537140,84874B,1.0,1.65,United Kingdom
8611,537140,21790,1.0,0.85,United Kingdom
8612,537140,22181,1.0,0.85,United Kingdom
8613,537140,21650,1.0,0.65,United Kingdom
8614,537140,22616,1.0,0.29,United Kingdom
8615,537140,22554,1.0,1.65,United Kingdom
8616,537140,21916,1.0,0.42,United Kingdom
8617,537140,85178,1.0,1.25,United Kingdom
8619,537140,22632,1.0,2.1,United Kingdom
8620,537140,22586,2.0,0.85,United Kingdom
8621,537140,22865,1.0,2.1,United Kingdom
8622,537140,22071,1.0,3.75,United Kingdom
8623,537140,22866,1.0,2.1,United Kingdom
8624,537140,22867,1.0,2.1,United Kingdom
8627,537141,84947,6.0,1.25,United Kingdom
8628,537141,21326,12.0,0.65,United Kingdom
8629,537141,22083,3.0,2.95,United Kingdom
8630,537141,22910,1.0,2.95,United Kingdom
8631,537141,22086,10.0,2.95,United Kingdom
8632,537141,22910,4.0,2.95,United Kingdom
8633,537141,21808,12.0,3.75,United Kingdom
8634,537141,22460,6.0,1.25,United Kingdom
8635,537141,22727,1.0,3.75,United Kingdom
8636,537141,22728,1.0,3.75,United Kingdom
8637,537141,22865,5.0,2.1,United Kingdom
8638,537141,22866,5.0,2.1,United Kingdom
8639,537141,22632,5.0,2.1,United Kingdom
8640,537141,22865,2.0,2.1,United Kingdom
8641,537141,22867,5.0,2.1,United Kingdom
8642,537141,22865,3.0,2.1,United Kingdom
8643,537141,22725,3.0,3.75,United Kingdom
8644,537141,22727,9.0,3.75,United Kingdom
8645,537141,22728,4.0,3.75,United Kingdom
8646,537141,22730,4.0,3.75,United Kingdom
8647,537141,22726,8.0,3.75,United Kingdom
8648,537141,21481,1.0,2.95,United Kingdom
8649,537141,22193,1.0,8.5,United Kingdom
8650,537141,22191,1.0,8.5,United Kingdom
8651,537141,22192,1.0,8.5,United Kingdom
8652,537141,22733,5.0,1.25,United Kingdom
8654,537141,84030E,3.0,4.25,United Kingdom
8655,537141,21485,1.0,4.95,United Kingdom
8656,537141,21481,3.0,2.95,United Kingdom
8657,537141,21484,5.0,3.45,United Kingdom
8658,537141,22111,5.0,4.95,United Kingdom
8659,537141,21485,4.0,4.95,United Kingdom
8660,537141,21479,3.0,3.75,United Kingdom
8661,537141,22626,1.0,8.5,United Kingdom
8662,537141,22627,1.0,8.5,United Kingdom
8663,537141,22624,1.0,8.5,United Kingdom
8664,537141,22625,1.0,8.5,United Kingdom
8665,537141,82482,6.0,2.55,United Kingdom
8666,537141,20713,3.0,1.95,United Kingdom
8667,537141,22745,2.0,2.1,United Kingdom
8668,537141,22746,2.0,2.1,United Kingdom
8669,537141,22748,2.0,2.1,United Kingdom
8670,537141,22747,2.0,2.1,United Kingdom
8671,537142,22844,1.0,8.5,United Kingdom
8672,537142,82582,1.0,2.1,United Kingdom
8673,537142,82578,1.0,0.55,United Kingdom
8674,537142,22674,1.0,1.25,United Kingdom
8675,537142,22809,1.0,2.95,United Kingdom
8676,537142,22810,1.0,2.95,United Kingdom
8677,537142,85167B,1.0,4.25,United Kingdom
8678,537142,84836,1.0,1.25,United Kingdom
8679,537142,47566,1.0,4.65,United Kingdom
8680,537142,22669,2.0,2.95,United Kingdom
8681,537142,22578,1.0,0.85,United Kingdom
8682,537142,21669,1.0,1.25,United Kingdom
8683,537142,22585,1.0,1.25,United Kingdom
8684,537142,22469,1.0,1.65,United Kingdom
8685,537142,22190,1.0,2.1,United Kingdom
8686,C537143,20685,1.0,7.95,United Kingdom
8688,537144,22480,2.0,1.25,United Kingdom
8689,537144,22364,1.0,2.95,United Kingdom
8690,537144,85152,1.0,2.1,United Kingdom
8691,537144,21158,1.0,1.45,United Kingdom
8692,537144,21165,1.0,1.69,United Kingdom
8693,537144,21163,1.0,1.45,United Kingdom
8694,537144,21174,1.0,1.95,United Kingdom
8695,537144,22412,1.0,2.1,United Kingdom
8696,537144,22112,1.0,4.95,United Kingdom
8697,537144,22109,1.0,3.75,United Kingdom
8698,537144,84569D,1.0,1.25,United Kingdom
8699,537144,21169,1.0,1.69,United Kingdom
8700,537144,15060B,1.0,3.75,United Kingdom
8701,537144,85014B,1.0,5.95,United Kingdom
8702,537144,84744,1.0,1.25,United Kingdom
8703,537144,22906,2.0,1.65,United Kingdom
8704,537144,21901,1.0,0.65,United Kingdom
8705,537144,21900,2.0,0.65,United Kingdom
8706,537144,21882,1.0,0.65,United Kingdom
8707,537144,72051S,4.0,0.42,United Kingdom
8708,537144,22100,1.0,1.25,United Kingdom
8709,537144,22952,2.0,0.55,United Kingdom
8710,537144,21504,12.0,0.42,United Kingdom
8711,537144,84378,1.0,1.25,United Kingdom
8712,537144,72800E,3.0,2.55,United Kingdom
8713,537144,72799E,3.0,2.95,United Kingdom
8714,537144,72799F,2.0,2.95,United Kingdom
8715,537144,21181,1.0,2.1,United Kingdom
8716,537144,22086,1.0,2.95,United Kingdom
8717,537144,21326,12.0,0.65,United Kingdom
8718,537144,22551,1.0,1.65,United Kingdom
8719,537144,22553,1.0,1.65,United Kingdom
8720,537144,84596E,1.0,1.25,United Kingdom
8721,537144,84596G,1.0,1.25,United Kingdom
8722,537144,22327,1.0,2.95,United Kingdom
8723,537144,22328,1.0,2.95,United Kingdom
8724,537144,22470,1.0,2.95,United Kingdom
8725,537144,22469,2.0,1.65,United Kingdom
8726,537144,21864,1.0,2.1,United Kingdom
8727,537144,22953,1.0,1.25,United Kingdom
8728,537144,82551,1.0,1.45,United Kingdom
8730,537144,22910,1.0,2.95,United Kingdom
8731,537144,85123A,1.0,2.95,United Kingdom
8732,537144,22197,4.0,0.85,United Kingdom
8733,537144,20764,1.0,3.75,United Kingdom
8734,537144,22294,1.0,1.25,United Kingdom
8735,537144,22095,1.0,1.25,United Kingdom
8736,537144,22186,1.0,2.95,United Kingdom
8737,537144,21427,1.0,2.1,United Kingdom
8738,537144,21592,1.0,1.25,United Kingdom
8739,537144,21588,1.0,2.55,United Kingdom
8740,537144,22659,1.0,1.95,United Kingdom
8741,537144,22190,1.0,2.1,United Kingdom
8742,537144,22297,2.0,1.25,United Kingdom
8744,537144,22296,2.0,1.65,United Kingdom
8745,537144,22295,3.0,1.65,United Kingdom
8746,537144,22437,2.0,0.85,United Kingdom
8747,537144,22198,2.0,1.65,United Kingdom
8748,537144,22779,1.0,4.25,United Kingdom
8749,537144,22435,2.0,1.25,United Kingdom
8750,537144,84535B,1.0,0.65,United Kingdom
8751,537144,84536B,1.0,0.42,United Kingdom
8752,537144,22867,3.0,2.1,United Kingdom
8753,537144,22633,2.0,2.1,United Kingdom
8754,537144,22865,3.0,2.1,United Kingdom
8755,537144,22866,1.0,2.1,United Kingdom
8756,537144,22784,1.0,4.95,United Kingdom
8757,537144,22278,1.0,4.95,United Kingdom
8758,537144,47579,1.0,2.1,United Kingdom
8760,537144,47566B,1.0,4.65,United Kingdom
8762,537144,21726,1.0,0.85,United Kingdom
8763,537144,21723,1.0,0.85,United Kingdom
8764,537144,22553,2.0,1.65,United Kingdom
8765,537144,21881,1.0,0.65,United Kingdom
8769,537144,22557,2.0,1.65,United Kingdom
8770,537144,22759,3.0,1.65,United Kingdom
8771,537144,21110,1.0,6.75,United Kingdom
8775,537144,21985,12.0,0.29,United Kingdom
8776,537144,21967,12.0,0.29,United Kingdom
8777,537144,21581,1.0,2.25,United Kingdom
8778,537144,21677,1.0,0.85,United Kingdom
8779,537144,21679,2.0,0.85,United Kingdom
8780,537144,84051,4.0,0.85,United Kingdom
8781,537144,21187,2.0,1.65,United Kingdom
8783,537144,35471D,1.0,1.25,United Kingdom
8784,537144,84534B,1.0,0.85,United Kingdom
8785,537144,21563,2.0,2.95,United Kingdom
8786,537144,22730,1.0,3.75,United Kingdom
8787,537144,22158,1.0,2.95,United Kingdom
8788,537144,85099B,1.0,1.95,United Kingdom
8789,537144,85099F,1.0,1.95,United Kingdom
8790,537144,21930,1.0,1.95,United Kingdom
8791,537144,21931,1.0,1.95,United Kingdom
8792,537153,84836,12.0,1.25,United Kingdom
8794,537153,21888,6.0,3.75,United Kingdom
8795,537153,22975,12.0,1.25,United Kingdom
8796,537153,22976,12.0,1.25,United Kingdom
8797,537153,22955,1.0,2.1,United Kingdom
8798,537153,21703,10.0,0.42,United Kingdom
8799,537153,85135B,3.0,7.95,United Kingdom
8800,537153,22960,2.0,4.25,United Kingdom
8801,537153,22972,6.0,1.65,United Kingdom
8802,537153,22974,6.0,1.65,United Kingdom
8803,537153,22920,12.0,0.65,United Kingdom
8804,537153,22633,1.0,2.1,United Kingdom
8805,537153,22917,12.0,0.65,United Kingdom
8806,537153,22941,6.0,8.5,United Kingdom
8807,537153,22916,12.0,0.65,United Kingdom
8808,537153,22918,12.0,0.65,United Kingdom
8809,537153,22357,4.0,4.25,United Kingdom
8810,537153,21912,6.0,3.75,United Kingdom
8811,537153,22550,6.0,3.75,United Kingdom
8812,537153,21025,10.0,1.25,United Kingdom
8814,537153,22759,6.0,1.65,United Kingdom
8815,537153,22141,6.0,2.1,United Kingdom
8816,537153,21918,17.0,0.42,United Kingdom
8817,537153,22560,8.0,1.25,United Kingdom
8818,537153,21889,10.0,1.25,United Kingdom
8819,537153,22867,9.0,2.1,United Kingdom
8820,537153,22865,8.0,2.1,United Kingdom
8821,537153,22489,10.0,0.42,United Kingdom
8822,537153,21918,3.0,0.42,United Kingdom
8823,537153,22295,12.0,1.65,United Kingdom
8824,537153,22913,2.0,4.95,United Kingdom
8825,537153,22914,3.0,4.95,United Kingdom
8826,537153,21696,6.0,2.95,United Kingdom
8827,537153,22362,16.0,2.95,United Kingdom
8828,537153,22955,7.0,2.1,United Kingdom
8829,537153,22034,3.0,0.42,United Kingdom
8830,537153,84692,1.0,0.42,United Kingdom
8831,537153,35598B,1.0,2.95,United Kingdom
8832,537153,22566,1.0,0.85,United Kingdom
8834,537153,85135B,1.0,7.95,United Kingdom
8836,537153,22943,6.0,4.95,United Kingdom
8837,537154,22837,18.0,4.65,United Kingdom
8838,537154,22113,18.0,3.75,United Kingdom
8840,537154,22867,10.0,2.1,United Kingdom
8841,537154,22834,14.0,2.1,United Kingdom
8843,537154,84029G,6.0,3.75,United Kingdom
8844,537154,21479,8.0,3.75,United Kingdom
8845,537154,22727,1.0,3.75,United Kingdom
8846,537154,84029E,3.0,3.75,United Kingdom
8847,537154,22666,12.0,2.95,United Kingdom
8848,537154,22352,3.0,2.55,United Kingdom
8849,537154,21559,4.0,2.55,United Kingdom
8850,537154,20914,4.0,2.95,United Kingdom
8851,537154,22624,4.0,8.5,United Kingdom
8852,537154,82494L,6.0,2.95,United Kingdom
8853,537154,84406B,8.0,3.25,United Kingdom
8854,537154,82482,6.0,2.55,United Kingdom
8855,537154,37370,12.0,1.25,United Kingdom
8856,537154,22988,5.0,1.25,United Kingdom
8858,537154,22625,4.0,8.5,United Kingdom
8860,537154,22192,1.0,8.5,United Kingdom
8861,537154,22193,1.0,8.5,United Kingdom
8863,537154,22726,5.0,3.75,United Kingdom
8865,537154,22727,2.0,3.75,United Kingdom
8866,537154,22728,3.0,3.75,United Kingdom
8867,537154,22729,2.0,3.75,United Kingdom
8868,537154,22633,2.0,2.1,United Kingdom
8869,537154,22866,5.0,2.1,United Kingdom
8870,537154,82483,16.0,4.95,United Kingdom
8872,537154,85099C,10.0,1.95,United Kingdom
8873,537154,22467,4.0,2.55,United Kingdom
8874,537154,22748,1.0,2.1,United Kingdom
8875,537154,22747,1.0,2.1,United Kingdom
8876,537154,22746,1.0,2.1,United Kingdom
8877,537154,22745,1.0,2.1,United Kingdom
8878,537154,22900,10.0,2.95,United Kingdom
8879,537154,22654,4.0,5.95,United Kingdom
8880,537154,22198,2.0,1.65,United Kingdom
8881,537154,22376,2.0,4.25,United Kingdom
8882,537154,22374,2.0,4.25,United Kingdom
8883,537154,22371,2.0,4.25,United Kingdom
8884,537154,22645,4.0,1.45,United Kingdom
8885,537154,22644,4.0,1.45,United Kingdom
8886,537154,22646,4.0,1.45,United Kingdom
8887,537154,79321,4.0,4.95,United Kingdom
8888,537154,22141,1.0,2.1,United Kingdom
8892,537154,21787,1.0,0.85,United Kingdom
8894,537154,22147,1.0,1.45,United Kingdom
8895,537154,22742,1.0,2.95,United Kingdom
8896,537154,22563,1.0,1.25,United Kingdom
8897,537154,22910,1.0,2.95,United Kingdom
8898,537154,20977,1.0,1.25,United Kingdom
8899,537154,22086,1.0,2.95,United Kingdom
8901,537155,62018,1.0,1.95,United Kingdom
8902,537155,20674,1.0,1.25,United Kingdom
8903,537155,22952,2.0,0.55,United Kingdom
8904,537155,21785,1.0,0.85,United Kingdom
8905,537155,21786,1.0,0.42,United Kingdom
8906,537155,20980,1.0,1.25,United Kingdom
8907,537155,20978,1.0,1.25,United Kingdom
8908,537155,20982,6.0,0.85,United Kingdom
8909,537155,10133,3.0,0.85,United Kingdom
8910,537155,21479,1.0,3.75,United Kingdom
8911,537155,21889,2.0,1.25,United Kingdom
8912,537155,22100,1.0,1.25,United Kingdom
8913,537155,85179A,2.0,4.65,United Kingdom
8914,537155,84827,1.0,0.65,United Kingdom
8915,537155,21544,1.0,0.85,United Kingdom
8917,537155,22327,1.0,2.95,United Kingdom
8920,537155,20754,1.0,2.1,United Kingdom
8921,537155,22095,1.0,1.25,United Kingdom
8922,537155,21902,1.0,0.65,United Kingdom
8923,537155,22865,1.0,2.1,United Kingdom
8924,537155,22983,12.0,0.42,United Kingdom
8925,537155,22633,2.0,2.1,United Kingdom
8926,537155,22553,1.0,1.65,United Kingdom
8927,537155,21427,2.0,2.1,United Kingdom
8928,537155,21581,1.0,2.25,United Kingdom
8929,537155,22744,1.0,2.95,United Kingdom
8930,537155,35954,8.0,0.42,United Kingdom
8931,537155,35958,4.0,0.85,United Kingdom
8932,537155,21930,1.0,1.95,United Kingdom
8933,537155,21934,1.0,1.65,United Kingdom
8934,537156,84792,3.0,4.65,United Kingdom
8935,537156,22173,5.0,2.95,United Kingdom
8936,537156,75013B,4.0,1.65,United Kingdom
8937,537156,20829,3.0,2.1,United Kingdom
8938,537156,22467,4.0,2.55,United Kingdom
8939,537156,82581,2.0,0.55,United Kingdom
8940,537156,82580,3.0,0.55,United Kingdom
8941,537156,82582,3.0,2.1,United Kingdom
8942,537156,21164,2.0,2.95,United Kingdom
8943,537156,85150,2.0,2.55,United Kingdom
8946,537156,21670,6.0,1.25,United Kingdom
8947,537156,21673,6.0,1.25,United Kingdom
8948,537156,84406B,16.0,3.25,United Kingdom
8950,537156,21671,12.0,1.25,United Kingdom
8954,537158,22629,4.0,1.95,United Kingdom
8955,537158,22659,2.0,1.95,United Kingdom
8956,537158,22900,6.0,2.95,United Kingdom
8957,537158,22902,6.0,2.1,United Kingdom
8958,537158,22834,7.0,2.1,United Kingdom
8959,537158,22865,12.0,2.1,United Kingdom
8960,537158,22867,12.0,2.1,United Kingdom
8961,537158,22866,14.0,2.1,United Kingdom
8962,537158,22632,7.0,2.1,United Kingdom
8963,537158,22633,16.0,2.1,United Kingdom
8964,537159,22112,6.0,4.95,United Kingdom
8965,537159,22111,1.0,4.95,United Kingdom
8966,537159,21479,1.0,3.75,United Kingdom
8967,537159,22114,6.0,3.95,United Kingdom
8968,537159,35598B,1.0,2.95,United Kingdom
8969,537159,22866,3.0,2.1,United Kingdom
8970,537159,22865,7.0,2.1,United Kingdom
8971,537159,22632,3.0,2.1,United Kingdom
8972,537159,22684,1.0,1.25,United Kingdom
8973,537159,22676,1.0,1.25,United Kingdom
8974,537159,21481,1.0,2.95,United Kingdom
8975,537159,84032A,1.0,2.95,United Kingdom
8978,537159,22694,2.0,2.1,United Kingdom
8979,537159,82011B,1.0,3.75,United Kingdom
8980,537159,22898,2.0,1.95,United Kingdom
8981,537159,22667,1.0,2.95,United Kingdom
8982,537159,22357,1.0,4.25,United Kingdom
8985,537159,82484,1.0,6.45,United Kingdom
8987,537159,22193,2.0,8.5,United Kingdom
8988,537159,22072,6.0,3.75,United Kingdom
8989,537159,84997A,1.0,3.75,United Kingdom
8990,537159,84997B,2.0,3.75,United Kingdom
8993,537160,22297,8.0,1.25,United Kingdom
8994,537160,22296,8.0,1.65,United Kingdom
8995,537160,21811,10.0,1.25,United Kingdom
8996,537160,20974,6.0,0.65,United Kingdom
8997,537160,21810,6.0,1.25,United Kingdom
8998,537160,21809,6.0,1.25,United Kingdom
8999,537160,21754,6.0,5.95,United Kingdom
9000,537160,20878,4.0,1.25,United Kingdom
9001,537160,84406B,3.0,3.25,United Kingdom
9002,537160,22158,6.0,2.95,United Kingdom
9003,537160,22752,2.0,8.5,United Kingdom
9004,537160,22694,3.0,2.1,United Kingdom
9005,537160,22086,3.0,2.95,United Kingdom
9006,537160,22865,1.0,2.1,United Kingdom
9007,537160,22866,4.0,2.1,United Kingdom
9008,537160,22633,7.0,2.1,United Kingdom
9009,537160,22470,10.0,2.95,United Kingdom
9010,537160,20977,4.0,1.25,United Kingdom
9011,537160,22553,4.0,1.65,United Kingdom
9012,537160,22557,2.0,1.65,United Kingdom
9013,537160,22748,1.0,2.1,United Kingdom
9014,537160,22745,1.0,2.1,United Kingdom
9015,537160,21870,12.0,1.25,United Kingdom
9016,537160,21868,6.0,1.25,United Kingdom
9017,537160,22187,4.0,4.25,United Kingdom
9018,537163,22738,10.0,1.65,United Kingdom
9019,537163,22551,12.0,1.65,United Kingdom
9020,537163,22557,12.0,1.65,United Kingdom
9021,537163,22659,12.0,1.95,United Kingdom
9025,537163,21094,12.0,0.85,United Kingdom
9026,537163,21086,12.0,0.65,United Kingdom
9027,537163,21914,12.0,1.25,United Kingdom
9028,537163,22027,12.0,0.42,United Kingdom
9029,537163,22712,12.0,0.42,United Kingdom
9030,537163,22714,12.0,0.42,United Kingdom
9031,537163,21577,12.0,2.25,United Kingdom
9032,537163,21580,6.0,2.25,United Kingdom
9033,537163,22331,8.0,1.65,United Kingdom
9034,537163,22334,8.0,1.65,United Kingdom
9035,537163,22801,8.0,3.75,United Kingdom
9036,537163,21429,8.0,1.65,United Kingdom
9038,537163,22791,12.0,1.25,United Kingdom
9040,537176,22556,2.0,1.65,United Kingdom
9041,537176,22553,4.0,1.65,United Kingdom
9042,537176,21915,1.0,1.25,United Kingdom
9043,537176,22231,1.0,1.45,United Kingdom
9044,537176,21484,1.0,3.45,United Kingdom
9045,537176,22910,1.0,2.95,United Kingdom
9046,537176,21657,3.0,6.95,United Kingdom
9047,537176,22312,1.0,2.95,United Kingdom
9048,537176,21156,3.0,1.95,United Kingdom
9049,537176,22367,3.0,1.95,United Kingdom
9050,537176,21212,3.0,0.55,United Kingdom
9051,537176,22417,3.0,0.55,United Kingdom
9053,537176,84946,12.0,1.25,United Kingdom
9054,537176,22557,3.0,1.65,United Kingdom
9055,537176,22555,6.0,1.65,United Kingdom
9056,537176,22556,3.0,1.65,United Kingdom
9057,537176,22551,3.0,1.65,United Kingdom
9058,537176,22792,12.0,0.85,United Kingdom
9059,537176,22697,1.0,2.95,United Kingdom
9060,537176,21754,3.0,5.95,United Kingdom
9061,537179,22111,18.0,4.95,United Kingdom
9064,537179,21314,16.0,2.1,United Kingdom
9065,537179,22730,12.0,3.75,United Kingdom
9066,537179,22727,12.0,3.75,United Kingdom
9067,537179,22729,12.0,3.75,United Kingdom
9068,537179,22726,12.0,3.75,United Kingdom
9069,537179,21523,10.0,7.95,United Kingdom
9070,537179,22699,8.0,2.95,United Kingdom
9071,537179,22697,8.0,2.95,United Kingdom
9074,537192,22859,2.0,1.65,United Kingdom
9075,537192,22860,2.0,1.65,United Kingdom
9077,537192,21380,1.0,2.95,United Kingdom
9078,537192,21107,1.0,2.95,United Kingdom
9079,537192,21106,2.0,2.95,United Kingdom
9080,537192,22499,1.0,5.95,United Kingdom
9081,537192,21147,1.0,2.1,United Kingdom
9083,537192,22638,1.0,2.55,United Kingdom
9084,537192,22093,1.0,1.25,United Kingdom
9085,537192,22091,1.0,1.25,United Kingdom
9086,537192,21878,1.0,0.85,United Kingdom
9087,537192,22639,1.0,2.55,United Kingdom
9088,537192,22065,2.0,1.45,United Kingdom
9089,537192,21580,1.0,2.25,United Kingdom
9090,537192,22097,1.0,1.25,United Kingdom
9091,537192,22386,1.0,1.95,United Kingdom
9092,537192,22087,1.0,2.95,United Kingdom
9093,537192,22813,1.0,1.95,United Kingdom
9094,537192,22585,1.0,1.25,United Kingdom
9095,537192,22907,1.0,0.85,United Kingdom
